elapsed_s,channels_touched_so_far,server_mem_rss_mb,client_mem_rss_mb
983.0,5000,1234.1,40.12
984.0,5000,1234.1,40.31
985.0,5000,1234.1,40.55
986.0,5000,1234.11,40.01
987.0,5000,1234.11,40.1
988.0,5000,1234.11,40.33
989.0,5000,1234.11,40.52
990.0,5000,1234.11,39.88
991.0,5000,1234.11,40.05
992.0,5000,1234.11,40.29
993.0,5000,1234.11,40.53
994.0,5000,1234.11,39.97
995.0,5000,1234.11,40.1
996.0,5000,1234.11,40.33
997.0,5000,1234.11,40.55
998.0,5000,1234.11,39.97
999.0,5000,1234.11,40.08
1000.0,5000,1234.11,40.31
1001.0,5000,1234.11,40.53
1002.0,5000,1234.11,39.99
1003.0,5000,1234.11,40.08
1004.0,5000,1234.11,40.33
1005.0,5000,1234.11,40.55
1006.0,5000,1234.11,39.93
1007.0,5000,1234.11,40.1
1008.0,5000,1234.11,40.33
1009.0,5000,1234.11,40.55
1010.0,5000,1234.11,39.93
1011.0,5000,1234.11,40.1
1012.0,5000,1234.11,40.33
1013.0,5000,1234.11,40.57
1014.0,5000,1234.11,40.2
1015.0,5000,1234.11,40.2
1016.0,5000,1234.11,40.31
1017.0,5000,1234.11,40.53
1018.0,5000,1234.15,39.93
1019.0,5000,1234.15,40.05
1020.0,5000,1234.15,40.29
1021.0,5000,1234.15,40.53
1022.0,5000,1234.18,39.93
1023.0,5000,1234.18,40.04
1024.0,5000,1234.18,40.27
1025.0,5000,1234.18,40.48
1026.0,5000,1234.18,39.91
1027.0,5000,1234.18,40.01
1028.0,5000,1234.18,40.23
1029.0,5000,1234.18,40.46
1030.0,5000,1234.18,40.25
1031.0,5000,1234.18,40.27
1032.0,5000,1234.18,40.27
1033.0,5000,1234.18,40.48
1034.0,5000,1234.18,39.87
1035.0,5000,1234.18,39.97
1036.0,5000,1234.18,40.23
1037.0,5000,1234.18,40.44
1038.0,5000,1234.18,39.91
1039.0,5000,1234.18,39.97
1040.0,5000,1234.18,40.18
1041.0,5000,1234.18,40.46
1042.0,5000,1234.18,39.91
1043.0,5000,1234.18,39.99
1044.0,5000,1234.18,40.23
1045.0,5000,1234.18,40.46
1046.0,5000,1234.18,40.17
1047.0,5000,1234.18,40.18
1048.0,5000,1234.18,40.21
1049.0,5000,1234.18,40.45
1050.0,5000,1234.19,39.91
1051.0,5000,1234.19,39.93
1052.0,5000,1234.19,40.16
1053.0,5000,1234.19,40.4
1054.0,5000,1234.2,40.56
1055.1,5000,1234.2,40.57
1056.1,5000,1234.2,40.57
1057.1,5000,1234.2,40.57
1058.1,5000,1234.29,40.58
1059.1,5000,1234.29,40.59
1060.1,5000,1234.29,40.59
1061.1,5000,1234.29,40.59
1062.1,5000,1234.3,40.19
1063.1,5000,1234.3,40.2
1064.1,5000,1234.3,40.23
1065.1,5000,1234.3,40.46
1066.1,5000,1234.3,39.96
1067.1,5000,1234.3,40.01
1068.1,5000,1234.3,40.27
1069.1,5000,1234.3,40.5
1070.1,5000,1234.3,40.59
1071.1,5000,1234.3,40.59
1072.1,5000,1234.3,40.59
1073.1,5000,1234.3,40.59
1074.1,5000,1234.3,40.59
1075.1,5000,1234.3,40.59
1076.1,5000,1234.3,40.59
1077.1,5000,1234.3,40.59
1078.1,5000,1234.3,40.59
1079.1,5000,1234.3,40.59
1080.1,5000,1234.3,40.59
1081.1,5000,1234.3,40.59
1082.1,5000,1234.3,40.02
1083.1,5000,1234.3,40.08
1084.1,5000,1234.3,40.31
1085.1,5000,1234.3,40.55
1086.1,5000,1234.31,39.93
1087.1,5000,1234.31,40.1
1088.1,5000,1234.31,40.33
1089.1,5000,1234.31,40.57
1090.1,5000,1234.31,39.93
1091.1,5000,1234.31,40.12
1092.1,5000,1234.31,40.36
1093.1,5000,1234.31,40.59
1094.1,5000,1234.31,39.93
1095.1,5000,1234.31,40.12
1096.1,5000,1234.31,40.36
1097.1,5000,1234.31,39.91
1098.1,5000,1234.31,39.93
1099.1,5000,1234.31,40.16
1100.1,5000,1234.31,40.4
1101.1,5000,1234.31,40.21
1102.1,5000,1234.31,40.22
1103.1,5000,1234.31,40.22
1104.1,5000,1234.31,40.38
1105.1,5000,1234.32,39.91
1106.1,5000,1234.32,39.93
1107.1,5000,1234.32,40.16
1108.1,5000,1234.32,40.4
1109.1,5000,1234.32,40.17
1110.1,5000,1234.32,39.95
1111.1,5000,1234.32,40.21
1112.1,5000,1234.32,40.45
1113.1,5000,1234.32,40.19
1114.1,5000,1234.32,40.2
1115.1,5000,1234.32,40.2
1116.2,5000,1234.32,40.42
1117.2,5000,1234.32,39.91
1118.2,5000,1234.32,39.93
1119.2,5000,1234.32,40.18
1120.2,5000,1234.32,40.42
1121.2,5000,1234.33,40.19
1122.2,5000,1234.33,40.2
1123.2,5000,1234.33,40.2
1124.2,5000,1234.33,40.42
1125.2,5000,1234.36,40.58
1126.2,5000,1234.36,40.59
1127.2,5000,1234.36,40.59
1128.2,5000,1234.36,40.59
1129.2,5000,1234.36,40.0
1130.2,5000,1234.36,40.01
1131.2,5000,1234.36,40.25
1132.2,5000,1234.36,40.46
1133.2,5000,1234.36,39.91
1134.2,5000,1234.36,39.97
1135.2,5000,1234.36,40.23
1136.2,5000,1234.36,40.49
1137.2,5000,1234.36,40.21
1138.2,5000,1234.36,40.2
1139.2,5000,1234.36,40.32
1140.2,5000,1234.36,40.53
1141.2,5000,1234.36,39.95
1142.2,5000,1234.36,40.04
1143.2,5000,1234.36,40.29
1144.2,5000,1234.36,40.5
1145.2,5000,1234.38,39.95
1146.2,5000,1234.38,40.08
1147.2,5000,1234.38,40.31
1148.2,5000,1234.38,40.53
